Format,1.0B,
Memory Length,10000,Memory Length,10000,
IntpDistance,0,IntpDistance,0,
Trigger Address,5159,Trigger Address,5159,
Trigger Level,3.000E-01,Trigger Level,3.000E-01,
Source,CH1,Source,CH2,
Vertical Units,V,Vertical Units,V,
Vertical Units Div,0,Vertical Units Div,0,
Vertical Units Extend Div,16,Vertical Units Extend Div,16,
Label,,Label,,
Probe Type,0,Probe Type,0,
Probe Ratio,1.000e+01,Probe Ratio,1.000e+00,
Vertical Scale,5.000e-01,Vertical Scale,2.000e-01,
Vertical Position,-1.780e+00,Vertical Position,-2.240e+00,
Horizontal Units,S,Horizontal Units,S,
Horizontal Scale,2.000E-05,Horizontal Scale,2.000E-05,
Horizontal Position,-3.200E-06,Horizontal Position,-3.200E-06,
Horizontal Mode,Main,Horizontal Mode,Main,
SincET Mode,Real Time,SincET Mode,Real Time,
Sampling Period,2.000e-08,Sampling Period,2.000e-08,
Horizontal Old Scale,2.000E-05,Horizontal Old Scale,2.000E-05,
Horizontal Old Position,-3.200E-06,Horizontal Old Position,-3.200E-06,
Firmware,V1.23,Firmware,V1.23,
Mode,Fast,Mode,Fast,
Waveform Data,,Waveform Data,,
0, ,309, ,
0, ,311, ,
1, ,310, ,
1, ,310, ,
0, ,310, ,
3, ,309, ,
0, ,310, ,
0, ,312, ,
1, ,309, ,
1, ,310, ,
0, ,310, ,
3, ,310, ,
0, ,309, ,
0, ,311, ,
1, ,310, ,
1, ,311, ,
0, ,310, ,
3, ,309, ,
0, ,309, ,
0, ,311, ,
1, ,309, ,
1, ,309, ,
0, ,309, ,
3, ,310, ,
0, ,309, ,
0, ,311, ,
1, ,310, ,
1, ,311, ,
0, ,309, ,
3, ,309, ,
0, ,310, ,
0, ,311, ,
3, ,308, ,
1, ,311, ,
-1, ,311, ,
3, ,310, ,
0, ,310, ,
0, ,311, ,
1, ,309, ,
1, ,311, ,
0, ,309, ,
3, ,309, ,
0, ,310, ,
0, ,311, ,
1, ,308, ,
1, ,310, ,
0, ,310, ,
3, ,310, ,
0, ,310, ,
0, ,311, ,
1, ,309, ,
1, ,310, ,
0, ,310, ,
3, ,310, ,
0, ,309, ,
0, ,311, ,
1, ,309, ,
1, ,311, ,
0, ,309, ,
3, ,310, ,
0, ,310, ,
0, ,312, ,
1, ,309, ,
1, ,311, ,
-1, ,309, ,
3, ,309, ,
0, ,308, ,
0, ,312, ,
1, ,309, ,
1, ,311, ,
0, ,310, ,
3, ,310, ,
0, ,310, ,
0, ,309, ,
1, ,309, ,
1, ,311, ,
0, ,309, ,
3, ,310, ,
0, ,309, ,
0, ,311, ,
1, ,309, ,
1, ,310, ,
-1, ,310, ,
3, ,310, ,
0, ,309, ,
1, ,311, ,
1, ,310, ,
1, ,311, ,
0, ,309, ,
1, ,310, ,
0, ,310, ,
0, ,311, ,
1, ,309, ,
1, ,311, ,
0, ,310, ,
3, ,310, ,
0, ,309, ,
1, ,310, ,
1, ,310, ,
1, ,311, ,
0, ,310, ,
3, ,310, ,
0, ,310, ,
0, ,311, ,
1, ,309, ,
1, ,311, ,
0, ,311, ,
3, ,310, ,
0, ,309, ,
0, ,311, ,
1, ,309, ,
1, ,310, ,
0, ,310, ,
3, ,310, ,
0, ,310, ,
0, ,311, ,
1, ,310, ,
1, ,310, ,
0, ,304, ,
3, ,309, ,
0, ,311, ,
0, ,314, ,
3, ,312, ,
1, ,309, ,
0, ,309, ,
3, ,310, ,
0, ,309, ,
0, ,311, ,
1, ,309, ,
1, ,311, ,
0, ,309, ,
3, ,308, ,
0, ,309, ,
0, ,312, ,
1, ,310, ,
1, ,311, ,
0, ,310, ,
3, ,310, ,
0, ,311, ,
0, ,310, ,
1, ,308, ,
1, ,310, ,
-1, ,309, ,
3, ,311, ,
0, ,310, ,
1, ,312, ,
1, ,308, ,
1, ,310, ,
127, ,310, ,
75, ,311, ,
47, ,309, ,
33, ,311, ,
23, ,309, ,
13, ,311, ,
6, ,310, ,
9, ,310, ,
8, ,310, ,
6, ,311, ,
4, ,309, ,
3, ,310, ,
4, ,309, ,
5, ,310, ,
3, ,311, ,
3, ,311, ,
4, ,308, ,
4, ,310, ,
1, ,310, ,
5, ,311, ,
3, ,310, ,
3, ,311, ,
4, ,309, ,
4, ,311, ,
3, ,309, ,
4, ,310, ,
3, ,310, ,
3, ,311, ,
3, ,308, ,
4, ,311, ,
1, ,310, ,
4, ,310, ,
1, ,310, ,
3, ,311, ,
3, ,310, ,
3, ,311, ,
1, ,309, ,
4, ,310, ,
1, ,309, ,
3, ,311, ,
3, ,309, ,
3, ,311, ,
1, ,310, ,
4, ,310, ,
1, ,309, ,
3, ,311, ,
4, ,309, ,
3, ,312, ,
1, ,310, ,
4, ,309, ,
1, ,309, ,
3, ,311, ,
3, ,308, ,
4, ,310, ,
1, ,311, ,
4, ,310, ,
1, ,309, ,
3, ,311, ,
3, ,309, ,
3, ,310, ,
1, ,310, ,
4, ,309, ,
1, ,309, ,
3, ,311, ,
3, ,310, ,
3, ,311, ,
1, ,310, ,
4, ,310, ,
